,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
127,127,A,A,0,False,4,True,18.18
128,128,"A, E, F",A,0,False,2,True,32.05
129,129,A,A,0,False,3,True,16.19
130,130,D,D,3,True,3,True,21.9
131,131,E,E,4,False,6,True,32.46
132,132,B,B,1,False,5,True,18.02
133,133,D,D,3,False,6,True,27.25
134,134,D,D,3,True,3,True,14.94
135,135,D,D,3,True,3,True,15.67
136,136,C,C,2,False,4,True,23.76
137,137,A,A,0,False,3,True,13.4
138,138,C,C,2,True,2,True,20.89
139,139,D,D,3,True,3,True,12.75
140,140,A,A,0,False,3,True,17.1
141,141,E,E,4,True,4,True,20.01
142,142,E,E,4,True,4,True,15.98
143,143,D,D,3,True,3,True,18.94
144,144,E,E,4,False,5,True,22.94
145,145,C,C,2,False,3,True,15.82
146,146,A,A,0,False,1,True,12.95
147,147,A,A,0,False,2,True,12.49
148,148,E,E,4,True,4,True,16.59
149,149,E,E,4,False,5,True,26.93
150,150,A,A,0,False,5,True,23.04
151,151,A,A,0,False,3,True,18.92
152,152,B,B,1,False,2,True,11.7
153,153,B,B,1,False,3,True,15.88
154,154,C,C,2,False,3,True,15.66
155,155,D,D,3,False,4,True,21.78
156,156,A,A,0,False,4,True,16.61
157,157,C,C,2,True,2,True,19.35
158,158,A,A,0,False,4,True,16.54
159,159,A,A,0,False,4,True,21.14
160,160,C,C,2,True,2,True,11.02
161,161,B,B,1,False,3,True,15.5
162,162,A,A,0,False,3,True,17.11
163,163,A,A,0,False,6,True,23.71
164,164,B,B,1,False,5,True,18.9
165,165,B,B,1,False,3,True,15.14
166,166,B,B,1,False,5,True,25.28
167,167,B,B,1,False,3,True,16.69
168,168,A,A,0,False,1,True,48.73
169,169,A,A,0,False,4,True,18.95
170,170,D,D,3,True,3,True,17.31
171,171,B,B,1,False,3,True,15.46
172,172,C,C,2,False,3,True,17.71
173,173,B,B,1,False,3,True,16.25
174,174,A,A,0,False,4,True,19.69
175,175,C,C,2,False,3,True,17.31
176,176,C,C,2,False,3,True,15.88
177,177,B,B,1,True,1,True,20.56
178,178,F,F,5,True,5,True,16.49
179,179,C,C,2,True,2,True,16.08
180,180,F,F,5,False,7,True,23.35
181,181,A,A,0,False,2,True,13.21
182,182,B,B,1,False,3,True,16.79
183,183,B,B,1,False,4,True,17.44
184,184,G,G,6,True,6,True,26.39
185,185,D,D,3,False,4,True,14.1
186,186,A,A,0,False,3,True,14.87
187,187,B,B,1,False,4,True,20.48
188,188,A,A,0,False,4,True,34.51
189,189,C,C,2,True,2,True,12.08
190,190,A,A,0,False,3,True,20.17
191,191,C,C,2,False,3,True,17.71
192,192,A,A,0,False,4,True,18.23
193,193,E,E,4,False,5,True,19.27
194,194,B,B,1,False,4,True,15.65
195,195,A,A,0,False,4,True,19.73
196,196,B,B,1,False,3,True,15.4
197,197,B,B,1,False,5,True,16.52
198,198,D,D,3,False,1,True,22.89
199,199,E,E,4,True,4,True,19.76
200,200,B,B,1,False,2,True,15.87
201,201,B,B,1,False,2,True,15.36
202,202,B,B,1,False,2,True,11.74
203,203,B,B,1,False,6,True,40.11
204,204,E,E,4,True,4,True,24.14
205,205,B,B,1,False,6,True,35.21
206,206,B,B,1,False,6,True,26.98
207,207,D,D,3,False,4,True,15.41
208,208,B,B,1,False,3,True,20.38
209,209,A,A,0,False,3,True,14.56
210,210,C,C,2,False,5,True,14.73
211,211,B,B,1,True,1,True,10.34
212,212,A,A,0,False,3,True,20.96
213,213,A,A,0,False,6,True,21.64
214,214,A,A,0,False,3,True,20.28
215,215,A,A,0,False,6,True,27.73
216,216,D,D,3,False,6,True,19.37
217,217,A,A,0,False,3,True,18.63
218,218,A,A,0,False,2,True,12.29
219,219,A,A,0,False,5,True,15.66
220,220,A,A,0,False,3,True,17.21
221,221,A,A,0,False,1,True,12.68
222,222,D,D,3,True,3,True,22.67
223,223,C,C,2,False,3,True,17.79
224,224,B,B,1,False,2,True,13.6
225,225,D,D,3,False,2,True,30.41
226,226,C,C,2,False,3,True,14.75
227,227,D,D,3,False,4,True,21.51
228,228,B,B,1,False,5,True,18.11
229,229,B,B,1,False,4,True,27.96
230,230,B,B,1,True,1,True,11.26
231,231,A,A,0,False,2,True,10.75
232,232,D,D,3,False,4,True,17.01
233,233,E,E,4,False,5,True,19.96
234,234,D,D,3,False,4,True,14.44
235,235,J,J,9,False,2,True,40.75
236,236,A,A,0,False,2,True,17.06
237,237,A,A,0,False,4,True,21.95
238,238,B,B,1,False,2,True,11.88
239,239,B,B,1,False,6,True,18.66
240,240,A,A,0,False,3,True,16.57
241,241,C,C,2,True,2,True,15.67
242,242,B,B,1,False,4,True,19.15
243,243,C,C,2,False,3,True,12.3
244,244,D,D,3,False,4,True,13.61
245,245,B,B,1,False,6,True,19.97
246,246,E,E,4,True,4,True,16.07
247,247,C,C,2,False,1,True,25.7
248,248,C,C,2,True,2,True,26.32
249,249,A,A,0,False,4,True,26.93
250,250,A,A,0,False,7,True,19.56
251,251,E,E,4,False,5,True,20.99
252,252,C,C,2,False,3,True,14.13
253,253,C,C,2,True,2,True,11.26
254,254,D,D,3,False,4,True,14.13
255,255,A,A,0,False,7,True,25.91
256,256,D,D,3,False,4,True,20.38
257,257,A,A,0,False,4,True,18.29
258,258,D,D,3,True,3,True,16.71
259,259,B,B,1,False,2,True,14.26
260,260,C,C,2,False,3,True,13.52
261,261,A,A,0,False,2,True,15.64
262,262,A,A,0,False,3,True,14.13
263,263,A,A,0,False,4,True,16.91
264,264,C,C,2,False,3,True,15.28
265,265,E,E,4,True,4,True,15.32
266,266,B,B,1,False,6,True,18.33
267,267,C,C,2,False,6,True,24.57
268,268,E,E,4,False,5,True,22.14
269,269,C,C,2,False,6,True,20.06
270,270,A,A,0,False,3,True,13.2
271,271,C,C,2,True,2,True,11.88
272,272,A,A,0,False,6,True,24.17
273,273,A,A,0,False,4,True,19.97
274,274,E,E,4,True,4,True,19.34
275,275,A,A,0,False,1,True,11.16
276,276,D,D,3,False,4,True,19.46
277,277,B,B,1,False,2,True,11.02
278,278,D.,D,3,False,4,True,19.18
279,279,H. Wellington.,H,7,False,2,True,21.41
280,280,C,C,2,False,4,True,19.75
281,281,E,E,4,False,6,True,48.13
282,282,B,B,1,False,2,True,14.65
283,283,A,A,0,False,6,True,23.0
284,284,A,A,0,False,4,True,20.69
285,285,B.,B,1,False,2,True,15.1
286,286,B,B,1,False,3,True,17.9
287,287,B,B,1,False,7,True,29.49
288,288,C,C,2,True,2,True,16.79
289,289,D,D,3,False,4,True,14.95
290,290,B,B,1,False,2,True,14.03
291,291,E,E,4,False,5,True,24.07
292,292,A,A,0,False,1,True,10.43
293,293,E,E,4,True,4,True,22.01
294,294,B,B,1,False,3,True,20.59
295,295,B,B,1,False,3,True,15.45
296,296,D,D,3,True,3,True,15.87
297,297,B,B,1,False,3,True,20.88
298,298,A. New York City,A,0,False,6,True,22.54
299,299,E,E,4,False,5,True,20.67
300,300,B,B,1,False,2,True,15.98
301,301,A,A,0,False,4,True,22.53
302,302,"A, B, C",A,0,False,5,True,24.78
303,303,A,A,0,False,6,True,23.55
304,304,C,C,2,False,3,True,14.23
305,305,C,C,2,False,3,True,14.23
306,306,A,A,0,False,4,True,13.93
307,307,C,C,2,False,3,True,13.21
308,308,A,A,0,False,4,True,19.87
309,309,E,E,4,False,5,True,18.94
310,310,D,D,3,False,4,True,18.79
311,311,B,B,1,False,6,True,20.21
312,312,A,A,0,False,4,True,17.2
313,313,A,A,0,False,4,True,27.03
314,314,A,A,0,False,2,True,10.96
315,315,A,A,0,False,6,True,22.43
316,316,C,C,2,False,3,True,13.72
317,317,C,C,2,False,5,True,32.46
318,318,A,A,0,False,2,True,13.21
319,319,E,E,4,True,4,True,20.99
320,320,B,B,1,False,4,True,19.1
321,321,A,A,0,False,4,True,16.94
322,322,C,C,2,False,3,True,17.52
323,323,C,C,2,True,2,True,14.85
324,324,A,A,0,False,4,True,18.94
325,325,C,C,2,False,3,True,18.74
326,326,E,E,4,False,5,True,26.93
327,327,A,A,0,False,4,True,20.27
328,328,A,A,0,False,4,True,14.14
329,329,E,E,4,False,0,True,33.98
330,330,A,A,0,False,4,True,19.46
331,331,A,A,0,False,3,True,20.58
332,332,C,C,2,False,7,True,27.75
333,333,A,A,0,False,1,True,11.67
334,334,B,B,1,True,1,True,12.08
335,335,A,A,0,False,4,True,20.8
336,336,A,A,0,False,5,True,22.76
337,337,A,A,0,False,3,True,16.96
338,338,D,D,3,False,4,True,14.48
339,339,C,C,2,False,3,True,19.01
340,340,B,B,1,False,2,True,12.58
341,341,C,C,2,False,3,True,12.87
342,342,B,B,1,False,5,True,22.98
343,343,B,B,1,False,3,True,13.51
344,344,D,D,3,True,3,True,19.46
345,345,A,A,0,False,3,True,15.26
346,346,A,A,0,False,5,True,17.63
347,347,C,C,2,True,2,True,24.04
348,348,B,B,1,False,4,True,17.31
349,349,E,E,4,False,5,True,18.12
350,350,D,D,3,False,4,True,17.41
351,351,C,C,2,False,3,True,13.57
352,352,C,C,2,False,3,True,15.3
353,353,A,A,0,False,4,True,17.41
354,354,C,C,2,False,3,True,18.23
355,355,C,C,2,True,2,True,17.84
356,356,C,C,2,False,3,True,17.79
357,357,A,A,0,False,2,True,14.13
358,358,E,E,4,True,4,True,16.69
359,359,C,C,2,False,4,True,16.6
360,360,B,B,1,False,3,True,19.76
361,361,A,A,0,False,5,True,22.53
362,362,C,C,2,False,3,True,16.49
363,363,E,E,4,False,6,True,24.27
364,364,A,A,0,False,2,True,19.55
365,365,H,H,7,True,7,True,20.04
366,366,B,B,1,True,1,True,25.32
367,367,B. Bill Gates.,B,1,False,5,True,16.79
368,368,B,B,1,False,7,True,25.7
369,369,B,B,1,True,1,True,10.03
370,370,C,C,2,False,5,True,20.07
371,371,C,C,2,True,2,True,14.44
372,372,B,B,1,False,6,True,30.1
373,373,A,A,0,False,6,True,18.33
374,374,D,D,3,False,4,True,17.41
375,375,C,C,2,True,2,True,14.64
376,376,B,B,1,False,4,True,18.53
377,377,E,E,4,True,4,True,17.93
378,378,A,A,0,False,4,True,16.18
379,379,A,A,0,False,2,True,18.02
380,380,E,E,4,False,6,True,49.05
381,381,E,E,4,False,6,True,24.06
382,382,A,A,0,False,3,True,17.4
383,383,C,C,2,True,2,True,41.46
384,384,C,C,2,False,7,True,20.3
385,385,A,A,0,False,4,True,20.36
386,386,E,E,4,False,5,True,26.73
387,387,C,C,2,False,6,True,31.02
388,388,E,E,4,False,5,True,16.38
389,389,B,B,1,False,4,True,16.49
390,390,C,C,2,True,2,True,15.15
391,391,B,B,1,False,3,True,18.31
392,392,E,E,4,False,5,True,20.9
393,393,A,A,0,False,4,True,18.9
394,394,A,A,0,False,3,True,16.54
395,395,D,D,3,True,3,True,15.05
396,396,B,B,1,False,5,True,23.13
397,397,C,C,2,False,3,True,22.52
398,398,D,D,3,True,3,True,16.38
399,399,A,A,0,False,5,True,18.44
400,400,C,C,2,True,2,True,12.6
401,401,B,B,1,False,5,True,18.62
402,402,C,C,2,True,2,True,12.29
403,403,C,C,2,False,3,True,17.41
404,404,A,A,0,False,3,True,23.45
405,405,B,B,1,False,4,True,17.71
406,406,C,C,2,False,3,True,17.52
407,407,D,D,3,False,4,True,20.37
408,408,A,A,0,False,5,True,27.54
409,409,B,B,1,False,2,True,10.75
410,410,A,A,0,False,2,True,17.52
411,411,E,E,4,False,6,True,23.74
412,412,E,E,4,True,4,True,18.43
413,413,B,B,1,True,1,True,29.39
414,414,C,C,2,False,3,True,13.82
415,415,C,C,2,False,5,True,37.07
416,416,E,E,4,True,4,True,24.26
417,417,D,D,3,True,3,True,20.59
418,418,C,C,2,True,2,True,16.99
419,419,A,A,0,False,3,True,18.12
420,420,A,A,0,False,3,True,20.28
421,421,B,B,1,False,4,True,25.91
422,422,A,A,0,False,5,True,26.62
423,423,B,B,1,False,2,True,10.95
424,424,A,A,0,False,3,True,21.5
425,425,C,C,2,False,3,True,15.24
426,426,D,D,3,False,4,True,24.49
427,427,A,A,0,False,6,True,24.88
428,428,A,A,0,False,7,True,22.02
429,429,D,D,3,False,4,True,17.2
430,430,A,A,0,False,4,True,19.97
431,431,C,C,2,False,7,True,27.85
432,432,C,C,2,False,5,True,23.94
433,433,A,A,0,False,2,True,18.55
434,434,B,B,1,False,6,True,21.5
435,435,B,B,1,False,3,True,20.08
436,436,E,E,4,True,4,True,13.41
437,437,D,D,3,False,5,True,21.71
438,438,C,C,2,False,5,True,38.5
439,439,A,A,0,False,6,True,22.54
440,440,C,C,2,False,3,True,15.03
441,441,B,B,1,False,2,True,9.73
442,442,B,B,1,False,3,True,19.73
443,443,A,A,0,False,4,True,16.22
444,444,B,B,1,False,2,True,17.16
445,445,B,B,1,True,1,True,10.89
446,446,E,E,4,False,5,True,25.29
447,447,B,B,1,False,2,True,30.41
448,448,E,E,4,False,5,True,26.12
449,449,C,C,2,False,3,True,18.65
450,450,C,C,2,False,4,True,24.39
451,451,C,C,2,False,7,True,24.54
452,452,A,A,0,False,4,True,19.27
453,453,C,C,2,True,2,True,11.47
454,454,A,A,0,False,2,True,15.39
455,455,C,C,2,False,3,True,20.74
456,456,E,E,4,False,7,True,30.41
457,457,A,A,0,False,2,True,36.55
458,458,C,C,2,False,6,True,21.3
459,459,B,B,1,False,5,True,50.09
460,460,B,B,1,False,5,True,26.19
461,461,D.,D,3,False,1,True,20.79
462,462,D,D,3,True,3,True,15.97
463,463,E,E,4,False,6,True,22.83
464,464,C,C,2,False,3,True,14.03
465,465,E,E,4,False,5,True,16.29
466,466,D,D,3,True,3,True,15.66
467,467,A,A,0,False,7,True,25.09
468,468,B,B,1,False,3,True,17.3
469,469,B,B,1,False,4,True,15.16
470,470,D,D,3,False,6,True,25.18
471,471,"A, B, C",A,0,False,7,True,26.31
472,472,E,E,4,False,5,True,18.74
473,473,B,B,1,True,1,True,27.35
474,474,A,A,0,False,6,True,21.9
475,475,A,A,0,False,4,True,16.69
476,476,E,E,4,False,6,True,23.36
477,477,B,B,1,False,4,True,14.93
478,478,"A,B,C,D,E",A,0,False,5,True,22.85
479,479,B,B,1,False,5,True,22.93
480,480,D,D,3,False,6,True,19.14
481,481,C,C,2,True,2,True,28.57
482,482,C,C,2,False,3,True,18.03
483,483,D,D,3,True,3,True,14.11
484,484,A,A,0,False,4,True,22.53
485,485,B,B,1,False,6,True,18.22
486,486,A,A,0,False,2,True,23.25
487,487,"A, C, E",A,0,False,6,True,21.6
488,488,A,A,0,False,1,True,9.32
489,489,B,B,1,False,2,True,10.41
490,490,A,A,0,False,4,True,17.4
491,491,F,F,5,True,5,True,15.6
492,492,B,B,1,False,2,True,16.29
493,493,A,A,0,False,3,True,23.55
494,494,B,B,1,False,4,True,21.33
495,495,C,C,2,True,2,True,17.68
496,496,C,C,2,True,2,True,14.13
497,497,D,D,3,True,3,True,20.38
498,498,D,D,3,True,3,True,19.66
499,499,A,A,0,False,5,True,27.65
500,500,D,D,3,False,5,True,20.89
501,501,A,A,0,False,1,True,10.95
502,502,A,A,0,False,2,True,14.23
503,503,B,B,1,False,4,True,20.27
504,504,G,G,6,True,6,True,20.94
505,505,C,C,2,True,2,True,13.98
506,506,C,C,2,False,6,True,25.7
507,507,C,C,2,False,3,True,18.02
508,508,E,E,4,True,4,True,19.14
509,509,A,A,0,False,3,True,15.82
510,510,B,B,1,False,6,True,26.16
511,511,D,D,3,False,4,True,19.05
512,512,A,A,0,False,4,True,18.02
513,513,A,A,0,False,3,True,14.95
514,514,A,A,0,False,5,True,21.1
515,515,B,B,1,False,4,True,18.52
516,516,B,B,1,False,3,True,17.41
517,517,C,C,2,True,2,True,15.98
518,518,B,B,1,False,7,True,30.57
519,519,D,D,3,True,3,True,12.23
520,520,A,A,0,False,2,True,14.44
521,521,C,C,2,False,3,True,17.51
522,522,B,B,1,False,5,True,19.23
523,523,D,D,3,False,4,True,19.27
524,524,E,E,4,True,4,True,18.79
525,525,E,E,4,True,4,True,25.37
526,526,A,A,0,False,7,True,21.98
527,527,C,C,2,False,3,True,16.1
528,528,D,D,3,True,3,True,25.5
529,529,A,A,0,False,3,True,19.53
530,530,E,E,4,False,5,True,21.91
531,531,E,E,4,False,5,True,22.94
532,532,E,E,4,False,6,True,25.9
533,533,B,B,1,False,3,True,17.71
534,534,A,A,0,False,4,True,19.15
535,535,C,C,2,False,7,True,30.72
536,536,A,A,0,False,4,True,18.64
537,537,B.,B,1,False,3,True,15.68
538,538,"B, C, E",B,1,False,5,True,26.0
539,539,B,B,1,False,5,True,19.56
540,540,A,A,0,False,5,True,17.98
541,541,A,A,0,False,5,True,21.03
542,542,B,B,1,False,4,True,15.26
543,543,A,A,0,False,4,True,17.24
544,544,A,A,0,False,3,True,15.01
545,545,B,B,1,False,6,True,21.3
546,546,C,C,2,False,4,True,21.71
547,547,D,D,3,True,3,True,14.23
548,548,B,B,1,False,2,True,14.64
549,549,J,J,9,False,2,True,24.79
550,550,E,E,4,False,5,True,15.72
551,551,E,E,4,False,5,True,25.35
552,552,C,C,2,False,3,True,17.19
553,553,B,B,1,True,1,True,12.49
554,554,A,A,0,False,4,True,18.24
555,555,E,E,4,True,4,True,24.15
556,556,A,A,0,False,5,True,20.69
557,557,B,B,1,False,3,True,20.37
558,558,C,C,2,True,2,True,22.03
559,559,B,B,1,False,4,True,15.45
560,560,C,C,2,False,3,True,17.61
561,561,B,B,1,False,4,True,22.53
562,562,B,B,1,False,5,True,22.02
563,563,E,E,4,False,5,True,18.25
564,564,D,D,3,True,3,True,13.67
565,565,C,C,2,False,5,True,22.86
566,566,A,A,0,False,4,True,24.28
567,567,E,E,4,False,5,True,22.51
568,568,E,E,4,True,4,True,20.3
569,569,C,C,2,False,5,True,28.33
570,570,A,A,0,False,3,True,19.87
571,571,D,D,3,False,5,True,20.07
572,572,D,D,3,True,3,True,12.19
573,573,A,A,0,False,5,True,33.27
574,574,C,C,2,False,3,True,19.87
575,575,D,D,3,False,4,True,19.96
576,576,B.,B,1,False,7,True,25.39
577,577,H,H,7,True,7,True,17.03
578,578,F,F,5,True,5,True,22.8
579,579,E,E,4,False,6,True,30.82
580,580,A,A,0,False,2,True,13.0
581,581,D,D,3,False,4,True,13.85
582,582,B,B,1,False,2,True,13.6
583,583,C,C,2,False,3,True,15.97
584,584,A,A,0,False,6,True,26.21
585,585,A,A,0,False,3,True,21.1
586,586,B,B,1,False,6,True,22.21
587,587,E,E,4,False,5,True,32.25
588,588,B,B,1,False,6,True,25.83
589,589,E,E,4,False,5,True,18.51
590,590,B,B,1,True,1,True,27.44
591,591,E,E,4,False,7,True,30.01
592,592,B,B,1,False,3,True,15.56
593,593,B,B,1,True,1,True,27.13
594,594,A,A,0,False,5,True,17.71
595,595,B,B,1,True,1,True,10.55
596,596,C,C,2,True,2,True,15.56
597,597,A,A,0,False,1,True,19.76
598,598,B,B,1,False,2,True,12.9
599,599,B,B,1,False,5,True,18.63
600,600,A,A,0,False,6,True,18.95
601,601,A,A,0,False,4,True,18.04
602,602,A,A,0,False,1,True,9.5
603,603,A,A,0,False,6,True,30.92
604,604,C,C,2,False,3,True,17.82
605,605,A,A,0,False,1,True,13.6
606,606,A,A,0,False,3,True,18.99
607,607,A,A,0,False,4,True,20.96
608,608,D,D,3,False,7,True,19.15
609,609,D,D,3,True,3,True,20.58
610,610,C,C,2,False,3,True,16.69
611,611,D,D,3,True,3,True,14.34
612,612,E,E,4,True,4,True,13.92
613,613,A,A,0,False,1,True,11.68
614,614,E,E,4,False,6,True,25.19
615,615,C,C,2,False,6,True,27.04
616,616,C,C,2,False,6,True,25.6
617,617,E,E,4,True,4,True,25.74
618,618,B,B,1,False,6,True,20.33
619,619,D,D,3,False,4,True,18.31
620,620,A,A,0,False,4,True,26.74
621,621,D,D,3,True,3,True,17.42
622,622,C,C,2,False,5,True,26.92
623,623,D,D,3,False,6,True,16.34
624,624,C,C,2,False,3,True,19.1
625,625,E,E,4,True,4,True,19.35
626,626,"E, G, J",E,4,False,2,True,38.5
627,627,A,A,0,False,4,True,19.25
628,628,C,C,2,False,3,True,14.57
629,629,A,A,0,False,5,True,20.55
630,630,C,C,2,True,2,True,17.51
631,631,C,C,2,False,4,True,19.66
632,632,D,D,3,True,3,True,16.89
633,633,E,E,4,False,6,True,31.03
634,634,A,A,0,False,1,True,9.01
635,635,B,B,1,False,3,True,17.0
636,636,C,C,2,True,2,True,15.67
637,637,C,C,2,False,1,True,24.89
638,638,E,E,4,False,6,True,28.67
639,639,E,E,4,False,6,True,26.72
640,640,B,B,1,False,5,True,18.53
641,641,C,C,2,False,4,True,20.37
642,642,B,B,1,False,3,True,14.44
643,643,B,B,1,False,4,True,17.63
644,644,E,E,4,False,5,True,16.57
645,645,A,A,0,False,4,True,17.92
646,646,D,D,3,False,4,True,14.84
647,647,D,D,3,False,0,True,29.49
648,648,D,D,3,False,5,True,26.38
649,649,D,D,3,False,2,True,40.47
650,650,D,D,3,False,5,True,20.25
651,651,C,C,2,False,4,True,15.08
652,652,B,B,1,True,1,True,9.83
653,653,A,A,0,False,2,True,12.7
654,654,C,C,2,False,3,True,22.12
655,655,C,C,2,False,4,True,29.49
656,656,D,D,3,False,4,True,28.37
657,657,C,C,2,False,3,True,17.2
658,658,D,D,3,True,3,True,14.94
659,659,B,B,1,False,3,True,14.95
660,660,E,E,4,False,5,True,13.52
661,661,D,D,3,False,0,True,25.59
662,662,B,B,1,False,6,True,18.43
663,663,B,B,1,False,5,True,22.22
664,664,G,G,6,True,6,True,23.56
665,665,A,A,0,False,6,True,25.19
666,666,B,B,1,False,2,True,29.08
667,667,A,A,0,False,5,True,19.82
668,668,B,B,1,False,5,True,20.62
669,669,A,A,0,False,5,True,18.13
670,670,A,A,0,False,5,True,44.54
671,671,A,A,0,False,4,True,16.28
672,672,A,A,0,False,5,True,19.89
673,673,C,C,2,False,5,True,20.36
674,674,B,B,1,False,2,True,13.71
675,675,A,A,0,False,6,True,26.86
676,676,G,G,6,False,2,True,35.41
677,677,C,C,2,False,3,True,14.85
678,678,A,A,0,False,1,True,9.0
679,679,E,E,4,False,7,True,37.07
680,680,A,A,0,False,3,True,14.74
681,681,B,B,1,False,3,True,21.81
682,682,A,A,0,False,6,True,23.01
683,683,A,A,0,False,3,True,18.36
684,684,C,C,2,False,5,True,22.85
685,685,C,C,2,False,3,True,17.59
686,686,E,E,4,False,5,True,28.05
687,687,A,A,0,False,3,True,13.62
688,688,D,D,3,False,4,True,21.96
689,689,G,G,6,False,7,True,30.16
690,690,H,H,7,True,7,True,19.21
691,691,B,B,1,False,3,True,20.41
