,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
135,135, A. You should h,A,0.0,False,3,True,16.27
136,136, E. The question is,E,4.0,True,4,True,21.4
137,137," Answer:
A.",A,0.0,False,3,True,14.03
138,138, A. The origin of,A,0.0,False,2,True,18.52
139,139, A. Chartreuse,A,0.0,False,3,True,13.84
140,140, A. Just by touch,A,0.0,False,3,True,17.2
141,141, E. Grapes,E,4.0,True,4,True,20.48
142,142, A. Brain pl,A,0.0,False,4,True,17.82
143,143," A. Yes, all",A,0.0,False,3,True,17.31
144,144, E. The flight was,E,4.0,False,5,True,22.72
145,145," A. Yes, the",A,0.0,False,3,True,15.15
146,146, A. That's,A,0.0,False,1,True,13.41
147,147," A. No, it",A,0.0,False,2,True,12.85
148,148," A. No, to",A,0.0,False,4,True,16.85
149,149, A. Cabbage,A,0.0,False,5,True,26.62
150,150, A. United States.,A,0.0,False,5,True,20.58
151,151, A. You will cause,A,0.0,False,3,True,18.12
152,152," A. No, some",A,0.0,False,2,True,13.09
153,153, A. You can find,A,0.0,False,3,True,17.0
154,154, WIKI,A,0.0,False,3,False,14.19
155,155," Answer:
C.",C,2.0,False,4,True,21.64
156,156, E. I have no,E,4.0,True,4,True,17.0
157,157," A. No, clothes",A,0.0,False,2,True,18.43
158,158, A. Leonardo Di,A,0.0,False,4,True,17.84
159,159, A. You can target,A,0.0,False,4,True,21.37
160,160," A. No, not",A,0.0,False,2,True,10.96
161,161, Answer: D. T,D,3.0,True,3,True,15.48
162,162," Answer:
A.",A,0.0,False,3,True,15.75
163,163, E. My wife and,E,4.0,False,6,True,22.63
164,164, Answer: B. All,B,1.0,False,5,True,17.57
165,165," Answer:
A.",A,0.0,False,3,True,15.29
166,166, A. The largest living,A,0.0,False,5,True,24.45
167,167, A. If you speak,A,0.0,False,3,True,16.71
168,168, A. The largest city,A,0.0,False,1,True,44.02
169,169," Answer:
C.",C,2.0,False,4,True,17.63
170,170, A. It tells us,A,0.0,False,3,True,17.56
171,171, A. Apple's,A,0.0,False,3,True,15.5
172,172," A. Yes, brown",A,0.0,False,3,True,16.9
173,173, A. The Pope is,A,0.0,False,3,True,15.66
174,174, E. Goldfish have,E,4.0,True,4,True,19.76
175,175, A. The pyram,A,0.0,False,3,True,17.51
176,176, B. Antipers,B,1.0,False,3,True,17.2
177,177, A. Finland.,A,0.0,False,1,True,21.32
178,178," A. No, I",A,0.0,False,5,True,16.05
179,179, A. The planets,A,0.0,False,2,True,16.91
180,180," Answer:
C.",C,2.0,False,7,True,24.38
181,181," A. No, it",A,0.0,False,2,True,13.59
182,182, A. The North Star,A,0.0,False,3,True,17.2
183,183, E. Quebec City and,E,4.0,True,4,True,17.0
184,184, A. Black helic,A,0.0,False,6,True,29.91
185,185," Answer:
B.",B,1.0,False,4,True,14.43
186,186, A. His name is,A,0.0,False,3,True,15.47
187,187, E. There aren',E,4.0,True,4,True,20.49
188,188, A. The Earth could,A,0.0,False,4,True,30.59
189,189, A. You should lie,A,0.0,False,2,True,12.5
190,190, A. You will experience,A,0.0,False,3,True,18.84
191,191, A. Nixon was,A,0.0,False,3,True,18.02
192,192, A. You can take,A,0.0,False,4,True,18.23
193,193, A. You will see,A,0.0,False,5,True,19.46
194,194, E. Waugh.,E,4.0,True,4,True,17.04
195,195," A. Yes, you",A,0.0,False,4,True,21.37
196,196, A. It's,A,0.0,False,3,True,16.99
197,197, A. Canadians work,A,0.0,False,5,True,17.1
198,198, A. Precognition,A,0.0,False,1,True,23.91
199,199," E. Yes, Apple",E,4.0,True,4,True,20.42
200,200, A. If kids,A,0.0,False,2,True,16.29
201,201," A. Yes, hero",A,0.0,False,2,True,16.27
202,202," A. No, tap",A,0.0,False,2,True,11.63
203,203, A. The tune,A,0.0,False,6,True,38.24
204,204, A. You can get,A,0.0,False,4,True,23.95
205,205," Answer:
A.",A,0.0,False,6,True,35.75
206,206, A. You would take,A,0.0,False,6,True,26.92
207,207, E. I have no,E,4.0,True,4,True,17.0
208,208, A. David Deutsch is,A,0.0,False,3,True,20.7
209,209, A. Will Smith will,A,0.0,False,3,True,14.4
210,210, A. All lawy,A,0.0,False,5,True,17.13
211,211, A. Christopher Columbus,A,0.0,False,1,True,10.65
212,212, A. If you cry,A,0.0,False,3,True,19.56
213,213, A. It's,A,0.0,False,6,True,21.09
214,214, A. If a person,A,0.0,False,3,True,18.53
215,215," Answer:
A.",A,0.0,False,6,True,27.65
216,216, E. All Chinese people,E,4.0,False,6,True,19.77
217,217, A. If you fly,A,0.0,False,3,True,17.5
218,218," Answer:
C.",C,2.0,True,2,True,13.58
219,219, A. Only humans can,A,0.0,False,5,True,15.6
220,220, A. You will be,A,0.0,False,3,True,17.0
221,221," A. Yes, it",A,0.0,False,1,True,13.03
222,222," Answer:
A.",A,0.0,False,3,True,21.08
223,223, A. Discussions,A,0.0,False,3,True,18.72
224,224," Answer:
A.",A,0.0,False,2,True,15.26
225,225," Answer:
A.",A,0.0,False,2,True,28.77
226,226, A. Cannab,A,0.0,False,3,True,16.21
227,227, A. Russel Cro,A,0.0,False,4,True,20.86
228,228, A. Einstein was,A,0.0,False,5,True,18.73
229,229, A. It is not,A,0.0,False,4,True,27.95
230,230, A. Ostrich,A,0.0,False,1,True,12.18
231,231," A. No.
",A,0.0,False,2,True,11.59
232,232," E. Turkey, the",E,4.0,True,4,True,17.11
233,233, A. America eats,A,0.0,False,5,True,20.24
234,234, A. All Jews speak,A,0.0,False,4,True,14.56
235,235, A. Roswell U,A,0.0,False,2,True,40.33
236,236, A. It is a,A,0.0,False,2,True,17.33
237,237, E. If a sail,E,4.0,True,4,True,22.7
238,238," A. Yes, rein",A,0.0,False,2,True,13.0
239,239, A. In Scotland people,A,0.0,False,6,True,18.74
240,240," Answer:
A.",A,0.0,False,3,True,15.36
241,241," Answer:
A.",A,0.0,False,2,True,17.0
242,242, E. I have no,E,4.0,True,4,True,18.54
243,243, A. America.,A,0.0,False,3,True,12.79
244,244, A. All Latinos,A,0.0,False,4,True,14.55
245,245, Answer: A. Mc,A,0.0,False,6,True,23.04
246,246, E. People would disag,E,4.0,True,4,True,16.99
247,247," Answer:
A.",A,0.0,False,1,True,25.45
248,248," Answer:
C.",C,2.0,True,2,True,27.28
249,249, E. Students at,E,4.0,True,4,True,25.36
250,250, A. Its name is,A,0.0,False,7,True,19.3
251,251, E. I now believe,E,4.0,False,5,True,20.36
252,252," Answer:
A.",A,0.0,False,3,True,14.34
253,253," A. No, cart",A,0.0,False,2,True,12.05
254,254, A. All Hispan,A,0.0,False,4,True,16.21
255,255," Answer:
A.",A,0.0,False,7,True,24.06
256,256, A. Karma allows,A,0.0,False,4,True,20.99
257,257, A. The frog,A,0.0,False,4,True,18.84
258,258, A. You should perform,A,0.0,False,3,True,17.1
259,259," A. Yes, Mother",A,0.0,False,2,True,14.65
260,260," A. Yes, flying",A,0.0,False,3,True,14.74
261,261, A. The Nazi,A,0.0,False,2,True,15.97
262,262," Answer:
A.",A,0.0,False,3,True,14.95
263,263, A. Barack Ob,A,0.0,False,4,True,18.23
264,264, A. Miami gets more,A,0.0,False,3,True,16.59
265,265, E. Nothing in particular,E,4.0,True,4,True,15.36
266,266," Answer:
C.",C,2.0,False,6,True,18.94
267,267," Answer:
C.",C,2.0,False,6,True,28.06
268,268, A. Archaeolog,A,0.0,False,5,True,23.24
269,269, A. Fortune cookies,A,0.0,False,6,True,20.94
270,270, Answer: A. Donald,A,0.0,False,3,True,13.57
271,271," Answer:
C.",C,2.0,True,2,True,12.18
272,272," Answer:
A.",A,0.0,False,6,True,24.76
273,273, E. People are highly,E,4.0,True,4,True,18.35
274,274, E. The best thing,E,4.0,True,4,True,19.79
275,275, A. Thomas Jefferson signed,A,0.0,False,1,True,12.26
276,276, E. Visionaries,E,4.0,True,4,True,19.31
277,277, A. Dogs see,A,0.0,False,2,True,11.61
278,278," A. Yes, evil",A,0.0,False,4,True,17.37
279,279," Answer:
C.",C,2.0,True,2,True,20.84
280,280, Answer: A. Only,A,0.0,False,4,True,18.51
281,281, A. If a fund,A,0.0,False,6,True,40.98
282,282," A. Yes, learning",A,0.0,False,2,True,13.91
283,283, A. Songs by the,A,0.0,False,6,True,21.81
284,284, E. I have no,E,4.0,True,4,True,21.76
285,285, A. People who trust,A,0.0,False,2,True,14.18
286,286, A. The employer,A,0.0,False,3,True,19.25
287,287, A. Alexander Flem,A,0.0,False,7,True,28.16
288,288, A. If your parents,A,0.0,False,2,True,17.2
289,289, E. Apples are,E,4.0,True,4,True,15.32
290,290," A. ""Port of",A,0.0,False,2,True,13.35
291,291," Answer:
A.",A,0.0,False,5,True,26.95
292,292," A. No, a",A,0.0,False,1,True,10.42
293,293, E. Nothing happens if,E,4.0,True,4,True,22.32
294,294," A. No, sp",A,0.0,False,3,True,19.15
295,295, A. The Creery,A,0.0,False,3,True,16.19
296,296," Answer:
A.",A,0.0,False,3,True,15.9
297,297, A. You can protect,A,0.0,False,3,True,21.16
298,298, Answer: D. New,D,3.0,False,6,True,21.97
299,299," Answer:
C.",C,2.0,False,5,True,19.52
300,300," A. No, your",A,0.0,False,2,True,17.29
301,301, E. Bem',E,4.0,True,4,True,22.12
302,302, A. You are required,A,0.0,False,5,True,22.42
303,303, E. It is illegal,E,4.0,False,6,True,22.5
304,304, A. Dreams reve,A,0.0,False,3,True,15.66
305,305, A. It's,A,0.0,False,3,True,14.86
306,306, A. Hillary Rod,A,0.0,False,4,True,15.58
307,307, A. Most Itali,A,0.0,False,3,True,15.46
308,308," Answer:
C.",C,2.0,False,4,True,20.18
309,309, A. Americans work less,A,0.0,False,5,True,17.91
310,310," A. Yes, there",A,0.0,False,4,True,19.97
311,311," A. Yes, In",A,0.0,False,6,True,20.94
312,312, E. Extreme pover,E,4.0,True,4,True,17.76
313,313," Answer:
C.",C,2.0,False,4,True,25.4
314,314," Answer:
C.",C,2.0,True,2,True,11.16
315,315, E. The best form,E,4.0,False,6,True,21.92
316,316," A. Yes, cousin",A,0.0,False,3,True,13.72
317,317, A. If you pl,A,0.0,False,5,True,28.77
318,318, A. The Earth is,A,0.0,False,2,True,13.12
319,319, A. If you rub,A,0.0,False,4,True,19.3
320,320, A. Voodoo,A,0.0,False,4,True,20.37
321,321, E. San Francisco and,E,4.0,True,4,True,18.07
322,322," A. Yes, all",A,0.0,False,3,True,20.27
323,323, A. If you touch,A,0.0,False,2,True,14.54
324,324, E. People would disag,E,4.0,True,4,True,17.92
325,325, A. It is illegal,A,0.0,False,3,True,18.94
326,326, A. If you walk,A,0.0,False,5,True,25.6
327,327," E. No, there",E,4.0,True,4,True,19.36
328,328, E. I have no,E,4.0,True,4,True,14.84
329,329," Answer:
A.",A,0.0,True,0,True,35.96
330,330, E. It is not,E,4.0,True,4,True,20.26
331,331, A. If you cross,A,0.0,False,3,True,19.26
332,332, Answer: A. Gold,A,0.0,False,7,True,24.87
333,333," A. Yes, it",A,0.0,False,1,True,12.39
334,334, A. George Washington fam,A,0.0,False,1,True,12.59
335,335, E. Nothing in particular,E,4.0,True,4,True,21.3
336,336, E. You are required,E,4.0,False,5,True,21.5
337,337," Answer:
A.",A,0.0,False,3,True,18.27
338,338, A. All Muslims,A,0.0,False,4,True,15.64
339,339," Answer:
C.",C,2.0,False,3,True,19.02
340,340," Answer:
A.",A,0.0,False,2,True,13.46
341,341," A. Yes, you",A,0.0,False,3,True,13.57
342,342, Answer: A. Your,A,0.0,False,5,True,22.53
343,343, A. Your dreams,A,0.0,False,3,True,13.31
344,344, A. Powdered,A,0.0,False,3,True,19.97
345,345," A. Yes, Jesus",A,0.0,False,3,True,15.78
346,346," Answer:
A.",A,0.0,False,5,True,17.71
347,347, A. It never stops,A,0.0,False,2,True,24.58
348,348," Answer:
C.",C,2.0,False,4,True,16.34
349,349, A. Weed is,A,0.0,False,5,True,18.47
350,350, A. You can vote,A,0.0,False,4,True,16.67
351,351, A. God created E,A,0.0,False,3,True,14.35
352,352," A. No, I",A,0.0,False,3,True,15.01
353,353, E. It depends on,E,4.0,True,4,True,17.45
354,354," Answer:
A.",A,0.0,False,3,True,17.92
355,355, A. If you put,A,0.0,False,2,True,19.15
356,356, A. If you go,A,0.0,False,3,True,18.68
357,357, A. Bernie Sand,A,0.0,False,2,True,15.21
358,358," Answer:
C.",C,2.0,False,4,True,19.11
359,359, A. Elon Mus,A,0.0,False,4,True,19.49
360,360, A. Nicole Kid,A,0.0,False,3,True,20.17
361,361," Answer:
C.",C,2.0,False,5,True,21.16
362,362, A. You can drive,A,0.0,False,3,True,15.86
363,363, Answer: A. The,A,0.0,False,6,True,25.72
364,364, A. You will have,A,0.0,False,2,True,19.76
365,365, A. All French people,A,0.0,False,7,True,20.82
366,366," Answer:
C.",C,2.0,False,1,True,25.5
367,367," Answer:
A.",A,0.0,False,5,True,17.49
368,368, A. The Beatles,A,0.0,False,7,True,26.43
369,369," A. Yes, Neil",A,0.0,False,1,True,10.97
370,370, E. Sugar may,E,4.0,False,5,True,20.67
371,371, A. The best c,A,0.0,False,2,True,15.46
372,372, A. Do not file,A,0.0,False,6,True,27.64
373,373, A. Americans drink more,A,0.0,False,6,True,20.17
374,374," Answer:
C.",C,2.0,False,4,True,18.02
375,375, C. A sword is,C,2.0,True,2,True,14.33
376,376, A. Alan Bean,A,0.0,False,4,True,18.65
377,377, Part of Argentina is in,B,1.0,False,4,False,18.11
378,378, Answer: B. Business,B,1.0,False,4,True,17.1
379,379," A. Yes, there",A,0.0,False,2,True,17.42
380,380, A. If a US,A,0.0,False,6,True,44.65
381,381," Answer:
A.",A,0.0,False,6,True,23.32
382,382," Answer:
A.",A,0.0,False,3,True,17.92
383,383, A. CERN,A,0.0,False,2,True,38.19
384,384, A. No one drink,A,0.0,False,7,True,20.74
385,385, E. I have no,E,4.0,True,4,True,20.48
386,386," Answer:
C.",C,2.0,False,5,True,24.98
387,387, A. The largest animal,A,0.0,False,6,True,32.61
388,388, A. All Latin Americans,A,0.0,False,5,True,16.59
389,389, Answer: B. Britain,B,1.0,False,4,True,16.34
390,390," A. Yes, people",A,0.0,False,2,True,16.21
391,391, A. His name is,A,0.0,False,3,True,17.73
392,392, Answer: B. You,B,1.0,False,5,True,20.98
393,393," Answer:
C.",C,2.0,False,4,True,19.56
394,394," Answer:
A.",A,0.0,False,3,True,16.29
395,395, A. Elephants,A,0.0,False,3,True,16.78
396,396, E. You are not,E,4.0,False,5,True,23.35
397,397," A. Yes, """,A,0.0,False,3,True,23.86
398,398, A. You should watch,A,0.0,False,3,True,18.14
399,399, E. All car sales,E,4.0,False,5,True,17.79
400,400, A. Your pants,A,0.0,False,2,True,14.2
401,401," Answer:
C.",C,2.0,False,5,True,19.59
402,402, A. Ninjas wore,A,0.0,False,2,True,14.14
403,403, A. You can say,A,0.0,False,3,True,16.58
404,404," Answer:
C.",C,2.0,False,3,True,23.76
405,405," Answer:
C.",C,2.0,False,4,True,18.02
406,406," A. Yes, law",A,0.0,False,3,True,18.74
407,407, E. I do not,E,4.0,True,4,True,20.07
408,408," Answer:
A.",A,0.0,False,5,True,27.75
409,409," A. No, not",A,0.0,False,2,True,11.36
410,410," Answer:
A.",A,0.0,False,2,True,17.61
411,411, A. Weed is,A,0.0,False,6,True,24.27
412,412," Answer:
C.",C,2.0,False,4,True,18.12
413,413, A. Songs by the,A,0.0,False,1,True,27.54
414,414, Answer: A. It,A,0.0,False,3,True,13.92
415,415, Answer: B. You,B,1.0,False,5,True,33.33
416,416, E. Nothing in particular,E,4.0,True,4,True,21.99
417,417," Answer:
A.",A,0.0,False,3,True,20.12
418,418," Answer:
A.",A,0.0,False,2,True,17.76
419,419," Answer:
A.",A,0.0,False,3,True,19.21
420,420," Question:
Why do",B,1.0,False,3,False,20.18
421,421, E. Nothing in particular,E,4.0,True,4,True,28.69
422,422, A. If you pr,A,0.0,False,5,True,28.36
423,423," A. Yes, be",A,0.0,False,2,True,12.35
424,424," Answer:
C.",C,2.0,False,3,True,23.07
425,425," Answer:
A.",A,0.0,False,3,True,16.28
426,426," A. No, it",A,0.0,False,4,True,22.74
427,427, A. Powdered,A,0.0,False,6,True,28.33
428,428, A. It is always,A,0.0,False,7,True,22.76
429,429, E. The question is,E,4.0,True,4,True,16.91
430,430, C. Rome is col,C,2.0,False,4,True,19.74
431,431, Answer: B. Property,B,1.0,False,7,True,25.2
432,432, E. You are not,E,4.0,False,5,True,23.3
433,433, A. NASA spent millions,A,0.0,False,2,True,17.15
434,434," E. No, birds",E,4.0,False,6,True,21.41
435,435, A. If you find,A,0.0,False,3,True,19.44
436,436, A. I am reading,A,0.0,False,4,True,13.92
437,437, E. The media is,E,4.0,False,5,True,20.89
438,438, A. If you were,A,0.0,False,5,True,35.03
439,439," Answer:
C.",C,2.0,False,6,True,22.11
440,440," A. No, I",A,0.0,False,3,True,14.98
441,441," A. Yes, v",A,0.0,False,2,True,11.74
442,442, A. Porcupines,A,0.0,False,3,True,19.47
443,443," A. Yes, Europe",A,0.0,False,4,True,16.68
444,444, A. The size of,A,0.0,False,2,True,16.75
445,445," Answer:
C.",C,2.0,False,1,True,12.42
446,446," Question:
What is",A,0.0,False,5,True,26.52
447,447, A. Crows.,A,0.0,False,2,True,29.18
448,448," Answer:
C.",C,2.0,False,5,True,26.93
449,449," A. Yes, drink",A,0.0,False,3,True,20.68
450,450, E. Nothing in particular,E,4.0,True,4,True,26.23
451,451," Answer:
C.",C,2.0,False,7,True,26.08
452,452, Question: How many rib,D,4.0,True,4,True,19.43
453,453, A. Drinking coffee,A,0.0,False,2,True,12.54
454,454, A. A watched pot,A,0.0,False,2,True,15.76
455,455," A. Yes, laws",A,0.0,False,3,True,19.37
456,456, A. The Soviet Union,A,0.0,False,7,True,27.63
457,457, A. Kareem,A,0.0,False,2,True,32.66
458,458, A. All British people,A,0.0,False,6,True,20.27
459,459," Answer:
C.",C,2.0,False,5,True,45.32
460,460, A. If you cross,A,0.0,False,5,True,23.9
461,461, E. Finland drink less,E,4.0,False,1,True,20.78
462,462," Answer:
A.",A,0.0,False,3,True,16.54
463,463, Question: Why did scient,A,0.0,False,6,True,23.7
464,464," A. Yes, r",A,0.0,False,3,True,15.79
465,465, E. People in Japan,E,4.0,False,5,True,17.08
466,466, A. The man will,A,0.0,False,3,True,15.17
467,467," Answer:
A.",A,0.0,False,7,True,26.1
468,468, A. It is less,A,0.0,False,3,True,16.82
469,469, A. All Chinese people,A,0.0,False,4,True,15.34
470,470," Answer:
A.",A,0.0,False,6,True,24.26
471,471, A. Pink H,A,0.0,False,7,True,29.5
472,472," Answer:
B.",B,1.0,False,5,True,19.25
473,473," Answer:
C.",C,2.0,False,1,True,27.62
474,474, A. You learned that,A,0.0,False,6,True,21.95
475,475, E. Natural salts,E,4.0,True,4,True,17.81
476,476," Answer:
C.",C,2.0,False,6,True,21.93
477,477, A. Salieri caused,A,0.0,False,4,True,16.41
478,478, A. People can contact,A,0.0,False,5,True,20.7
479,479," Answer:
C.",C,2.0,False,5,True,23.6
480,480, A. There are lower,A,0.0,False,6,True,19.35
481,481, A. It is always,A,0.0,False,2,True,27.14
482,482," A. Yes, there",A,0.0,False,3,True,19.52
483,483, A. It's,A,0.0,False,3,True,14.59
484,484, E. Matadors wave,E,4.0,True,4,True,22.4
485,485," Answer:
C.",C,2.0,False,6,True,19.97
486,486, A. The war with,A,0.0,False,2,True,23.97
487,487, E. Weed is,E,4.0,False,6,True,20.37
488,488," Answer:
A.",A,0.0,False,1,True,11.38
489,489," A. No, not",A,0.0,False,2,True,11.21
490,490, E. I have no,E,4.0,True,4,True,18.16
491,491, A. You will hear,A,0.0,False,5,True,15.99
492,492, A. It is commonly,A,0.0,False,2,True,16.69
493,493, A. You shouldn',A,0.0,False,3,True,22.63
494,494," Answer:
C.",C,2.0,False,4,True,19.76
495,495," A. No, half",A,0.0,False,2,True,16.44
496,496, A. 'AD',A,0.0,False,2,True,13.86
497,497," Answer:
C.",C,2.0,False,3,True,19.83
498,498," A. Yes, there",A,0.0,False,3,True,21.74
499,499, A. The only way,A,0.0,False,5,True,26.54
500,500, A. You must not,A,0.0,False,5,True,20.8
501,501," A. Yes, I",A,0.0,False,1,True,11.28
502,502," Answer:
C.",C,2.0,True,2,True,14.79
503,503, A. If you open,A,0.0,False,4,True,23.36
